docname,topic,proportion
Privacy_Rights_Cleaned.aws.csv:5247,004,0.155481
Privacy_Rights_Cleaned.aws.csv:5247,002,0.063798
Privacy_Rights_Cleaned.aws.csv:5282,000,1.0
Privacy_Rights_Cleaned.aws.csv:5317,000,1.0
Privacy_Rights_Cleaned.aws.csv:5352,001,1.0
Privacy_Rights_Cleaned.aws.csv:5387,000,0.628391
Privacy_Rights_Cleaned.aws.csv:5387,001,0.371609
Privacy_Rights_Cleaned.aws.csv:5422,001,0.762652
Privacy_Rights_Cleaned.aws.csv:5422,000,0.237349
Privacy_Rights_Cleaned.aws.csv:5457,001,1.0
Privacy_Rights_Cleaned.aws.csv:5492,003,1.0
Privacy_Rights_Cleaned.aws.csv:5527,000,1.0
Privacy_Rights_Cleaned.aws.csv:5562,000,1.0
Privacy_Rights_Cleaned.aws.csv:5597,001,1.0
Privacy_Rights_Cleaned.aws.csv:5632,000,1.0
Privacy_Rights_Cleaned.aws.csv:5667,003,1.0
Privacy_Rights_Cleaned.aws.csv:5702,000,1.0
Privacy_Rights_Cleaned.aws.csv:5737,000,0.580006
Privacy_Rights_Cleaned.aws.csv:5737,001,0.288985
Privacy_Rights_Cleaned.aws.csv:5737,004,0.131009
Privacy_Rights_Cleaned.aws.csv:5772,001,1.0
Privacy_Rights_Cleaned.aws.csv:5807,000,0.725767
Privacy_Rights_Cleaned.aws.csv:5807,004,0.129214
Privacy_Rights_Cleaned.aws.csv:5807,001,0.095965
Privacy_Rights_Cleaned.aws.csv:5807,003,0.049054
Privacy_Rights_Cleaned.aws.csv:5842,001,0.897897
Privacy_Rights_Cleaned.aws.csv:5842,000,0.083907
Privacy_Rights_Cleaned.aws.csv:5842,003,0.018196
Privacy_Rights_Cleaned.aws.csv:5877,004,1.0
Privacy_Rights_Cleaned.aws.csv:5912,000,1.0
Privacy_Rights_Cleaned.aws.csv:5947,000,1.0
Privacy_Rights_Cleaned.aws.csv:5982,000,0.641876
Privacy_Rights_Cleaned.aws.csv:5982,001,0.29696
Privacy_Rights_Cleaned.aws.csv:5982,003,0.061165
Privacy_Rights_Cleaned.aws.csv:6017,000,1.0
Privacy_Rights_Cleaned.aws.csv:6052,003,1.0
Privacy_Rights_Cleaned.aws.csv:6087,000,0.721824
Privacy_Rights_Cleaned.aws.csv:6087,001,0.278176
Privacy_Rights_Cleaned.aws.csv:6122,000,0.627296
Privacy_Rights_Cleaned.aws.csv:6122,001,0.372704
Privacy_Rights_Cleaned.aws.csv:6157,000,1.0
Privacy_Rights_Cleaned.aws.csv:6192,001,1.0
Privacy_Rights_Cleaned.aws.csv:6227,000,1.0
Privacy_Rights_Cleaned.aws.csv:6262,004,1.0
Privacy_Rights_Cleaned.aws.csv:6297,001,1.0
Privacy_Rights_Cleaned.aws.csv:6332,000,1.0
Privacy_Rights_Cleaned.aws.csv:6367,000,1.0
Privacy_Rights_Cleaned.aws.csv:6402,003,1.0
Privacy_Rights_Cleaned.aws.csv:6437,000,0.47988
Privacy_Rights_Cleaned.aws.csv:6437,001,0.320391
Privacy_Rights_Cleaned.aws.csv:6437,003,0.0861
Privacy_Rights_Cleaned.aws.csv:6437,004,0.067661
Privacy_Rights_Cleaned.aws.csv:6437,002,0.045968
Privacy_Rights_Cleaned.aws.csv:6472,002,1.0
Privacy_Rights_Cleaned.aws.csv:6507,004,1.0
Privacy_Rights_Cleaned.aws.csv:6542,003,1.0
Privacy_Rights_Cleaned.aws.csv:6577,001,1.0
Privacy_Rights_Cleaned.aws.csv:6612,000,1.0
Privacy_Rights_Cleaned.aws.csv:6647,001,0.510137
Privacy_Rights_Cleaned.aws.csv:6647,000,0.489863
Privacy_Rights_Cleaned.aws.csv:6682,001,1.0
Privacy_Rights_Cleaned.aws.csv:6717,000,1.0
Privacy_Rights_Cleaned.aws.csv:6752,000,1.0
Privacy_Rights_Cleaned.aws.csv:6787,000,1.0
Privacy_Rights_Cleaned.aws.csv:6822,001,0.62103
Privacy_Rights_Cleaned.aws.csv:6822,000,0.37897
Privacy_Rights_Cleaned.aws.csv:6857,000,0.575931
Privacy_Rights_Cleaned.aws.csv:6857,001,0.234049
Privacy_Rights_Cleaned.aws.csv:6857,004,0.099908
Privacy_Rights_Cleaned.aws.csv:6857,003,0.090111
Privacy_Rights_Cleaned.aws.csv:6892,001,1.0
Privacy_Rights_Cleaned.aws.csv:6927,000,1.0
Privacy_Rights_Cleaned.aws.csv:6962,000,0.57433
Privacy_Rights_Cleaned.aws.csv:6962,003,0.307531
Privacy_Rights_Cleaned.aws.csv:6962,001,0.118139
Privacy_Rights_Cleaned.aws.csv:6997,000,0.452129
Privacy_Rights_Cleaned.aws.csv:6997,001,0.404483
Privacy_Rights_Cleaned.aws.csv:6997,004,0.143388
Privacy_Rights_Cleaned.aws.csv:7032,000,0.541235
Privacy_Rights_Cleaned.aws.csv:7032,003,0.264233
Privacy_Rights_Cleaned.aws.csv:7032,004,0.194533
Privacy_Rights_Cleaned.aws.csv:7067,004,1.0
Privacy_Rights_Cleaned.aws.csv:7102,003,1.0
Privacy_Rights_Cleaned.aws.csv:7137,000,0.737659
Privacy_Rights_Cleaned.aws.csv:7137,002,0.205591
Privacy_Rights_Cleaned.aws.csv:7137,004,0.056749
Privacy_Rights_Cleaned.aws.csv:7172,000,1.0
Privacy_Rights_Cleaned.aws.csv:7207,000,1.0
Privacy_Rights_Cleaned.aws.csv:7242,000,1.0
Privacy_Rights_Cleaned.aws.csv:7277,000,1.0
Privacy_Rights_Cleaned.aws.csv:7312,001,1.0
Privacy_Rights_Cleaned.aws.csv:7347,000,1.0
Privacy_Rights_Cleaned.aws.csv:7382,000,1.0
Privacy_Rights_Cleaned.aws.csv:7417,000,1.0
Privacy_Rights_Cleaned.aws.csv:7452,000,1.0
Privacy_Rights_Cleaned.aws.csv:7487,000,1.0
Privacy_Rights_Cleaned.aws.csv:7522,000,1.0
Privacy_Rights_Cleaned.aws.csv:7557,003,1.0
Privacy_Rights_Cleaned.aws.csv:7592,001,1.0
Privacy_Rights_Cleaned.aws.csv:7627,004,1.0
Privacy_Rights_Cleaned.aws.csv:7662,001,0.694527
Privacy_Rights_Cleaned.aws.csv:7662,000,0.261891
Privacy_Rights_Cleaned.aws.csv:7662,003,0.043581
Privacy_Rights_Cleaned.aws.csv:7697,003,1.0
Privacy_Rights_Cleaned.aws.csv:7732,001,1.0
Privacy_Rights_Cleaned.aws.csv:7767,000,0.900984
Privacy_Rights_Cleaned.aws.csv:7767,003,0.099016
Privacy_Rights_Cleaned.aws.csv:7802,004,1.0
Privacy_Rights_Cleaned.aws.csv:7837,003,1.0
Privacy_Rights_Cleaned.aws.csv:7872,000,1.0
Privacy_Rights_Cleaned.aws.csv:7907,000,1.0
Privacy_Rights_Cleaned.aws.csv:7942,000,1.0
Privacy_Rights_Cleaned.aws.csv:7977,002,1.0
Privacy_Rights_Cleaned.aws.csv:8012,001,1.0
Privacy_Rights_Cleaned.aws.csv:8047,003,1.0
Privacy_Rights_Cleaned.aws.csv:8082,004,1.0
Privacy_Rights_Cleaned.aws.csv:8117,002,1.0
Privacy_Rights_Cleaned.aws.csv:24,003,1.0
Privacy_Rights_Cleaned.aws.csv:59,003,1.0
Privacy_Rights_Cleaned.aws.csv:94,001,1.0
Privacy_Rights_Cleaned.aws.csv:129,000,0.874363
Privacy_Rights_Cleaned.aws.csv:129,001,0.125637
Privacy_Rights_Cleaned.aws.csv:164,000,1.0
Privacy_Rights_Cleaned.aws.csv:199,000,0.480974
Privacy_Rights_Cleaned.aws.csv:199,001,0.393479
Privacy_Rights_Cleaned.aws.csv:199,004,0.125548
Privacy_Rights_Cleaned.aws.csv:234,002,0.583139
Privacy_Rights_Cleaned.aws.csv:234,000,0.416861
Privacy_Rights_Cleaned.aws.csv:269,000,1.0
Privacy_Rights_Cleaned.aws.csv:304,000,1.0
Privacy_Rights_Cleaned.aws.csv:339,000,1.0
Privacy_Rights_Cleaned.aws.csv:374,001,0.617943
Privacy_Rights_Cleaned.aws.csv:374,000,0.382057
Privacy_Rights_Cleaned.aws.csv:409,000,0.504395
Privacy_Rights_Cleaned.aws.csv:409,002,0.458335
Privacy_Rights_Cleaned.aws.csv:409,003,0.037269
Privacy_Rights_Cleaned.aws.csv:444,003,1.0
Privacy_Rights_Cleaned.aws.csv:479,001,1.0
Privacy_Rights_Cleaned.aws.csv:514,002,1.0
Privacy_Rights_Cleaned.aws.csv:549,000,0.620312
Privacy_Rights_Cleaned.aws.csv:549,001,0.379688
Privacy_Rights_Cleaned.aws.csv:584,001,1.0
Privacy_Rights_Cleaned.aws.csv:619,000,0.55073
Privacy_Rights_Cleaned.aws.csv:619,001,0.286245
Privacy_Rights_Cleaned.aws.csv:619,004,0.082618
Privacy_Rights_Cleaned.aws.csv:619,003,0.080407
Privacy_Rights_Cleaned.aws.csv:654,000,0.652917
Privacy_Rights_Cleaned.aws.csv:654,001,0.272092
Privacy_Rights_Cleaned.aws.csv:654,002,0.046277
Privacy_Rights_Cleaned.aws.csv:654,003,0.028714
Privacy_Rights_Cleaned.aws.csv:689,000,1.0
Privacy_Rights_Cleaned.aws.csv:724,002,1.0
Privacy_Rights_Cleaned.aws.csv:759,001,1.0
Privacy_Rights_Cleaned.aws.csv:794,001,1.0
Privacy_Rights_Cleaned.aws.csv:829,000,0.688845
Privacy_Rights_Cleaned.aws.csv:829,001,0.198946
Privacy_Rights_Cleaned.aws.csv:829,004,0.083701
Privacy_Rights_Cleaned.aws.csv:829,003,0.028508
Privacy_Rights_Cleaned.aws.csv:864,002,1.0
Privacy_Rights_Cleaned.aws.csv:899,000,1.0
Privacy_Rights_Cleaned.aws.csv:934,001,1.0
Privacy_Rights_Cleaned.aws.csv:969,000,1.0
Privacy_Rights_Cleaned.aws.csv:1004,000,1.0
Privacy_Rights_Cleaned.aws.csv:1039,000,1.0
Privacy_Rights_Cleaned.aws.csv:1074,000,1.0
Privacy_Rights_Cleaned.aws.csv:1109,003,1.0
Privacy_Rights_Cleaned.aws.csv:1144,000,0.612213
Privacy_Rights_Cleaned.aws.csv:1144,001,0.289664
Privacy_Rights_Cleaned.aws.csv:1144,003,0.098123
Privacy_Rights_Cleaned.aws.csv:1179,002,1.0
Privacy_Rights_Cleaned.aws.csv:1214,000,0.422766
Privacy_Rights_Cleaned.aws.csv:1214,001,0.37714
Privacy_Rights_Cleaned.aws.csv:1214,004,0.169186
Privacy_Rights_Cleaned.aws.csv:1214,002,0.030908
Privacy_Rights_Cleaned.aws.csv:1249,000,1.0
Privacy_Rights_Cleaned.aws.csv:1284,001,0.503624
Privacy_Rights_Cleaned.aws.csv:1284,000,0.496376
Privacy_Rights_Cleaned.aws.csv:1319,000,0.659327
Privacy_Rights_Cleaned.aws.csv:1319,001,0.206779
Privacy_Rights_Cleaned.aws.csv:1319,004,0.133894
Privacy_Rights_Cleaned.aws.csv:1354,000,1.0
Privacy_Rights_Cleaned.aws.csv:1389,002,0.65645
Privacy_Rights_Cleaned.aws.csv:1389,000,0.34355
Privacy_Rights_Cleaned.aws.csv:1424,000,1.0
Privacy_Rights_Cleaned.aws.csv:1459,000,1.0
Privacy_Rights_Cleaned.aws.csv:1494,001,1.0
Privacy_Rights_Cleaned.aws.csv:1529,001,1.0
Privacy_Rights_Cleaned.aws.csv:1564,003,1.0
Privacy_Rights_Cleaned.aws.csv:1599,003,1.0
Privacy_Rights_Cleaned.aws.csv:1634,001,1.0
Privacy_Rights_Cleaned.aws.csv:1669,000,0.455502
Privacy_Rights_Cleaned.aws.csv:1669,001,0.445504
Privacy_Rights_Cleaned.aws.csv:1669,004,0.098994
Privacy_Rights_Cleaned.aws.csv:1704,000,0.582036
Privacy_Rights_Cleaned.aws.csv:1704,001,0.276895
Privacy_Rights_Cleaned.aws.csv:1704,003,0.10585
Privacy_Rights_Cleaned.aws.csv:1704,002,0.03522
Privacy_Rights_Cleaned.aws.csv:1739,001,1.0
Privacy_Rights_Cleaned.aws.csv:1774,000,1.0
Privacy_Rights_Cleaned.aws.csv:1809,001,1.0
Privacy_Rights_Cleaned.aws.csv:1844,000,1.0
Privacy_Rights_Cleaned.aws.csv:1879,000,0.581568
Privacy_Rights_Cleaned.aws.csv:1879,001,0.285905
Privacy_Rights_Cleaned.aws.csv:1879,004,0.079506
Privacy_Rights_Cleaned.aws.csv:1879,003,0.053021
Privacy_Rights_Cleaned.aws.csv:1914,000,1.0
Privacy_Rights_Cleaned.aws.csv:1949,001,1.0
Privacy_Rights_Cleaned.aws.csv:1984,000,1.0
Privacy_Rights_Cleaned.aws.csv:2019,002,1.0
Privacy_Rights_Cleaned.aws.csv:2054,000,0.645974
Privacy_Rights_Cleaned.aws.csv:2054,001,0.22154
Privacy_Rights_Cleaned.aws.csv:2054,004,0.075357
Privacy_Rights_Cleaned.aws.csv:2054,003,0.057129
Privacy_Rights_Cleaned.aws.csv:2089,001,1.0
Privacy_Rights_Cleaned.aws.csv:2124,003,1.0
Privacy_Rights_Cleaned.aws.csv:2159,000,1.0
Privacy_Rights_Cleaned.aws.csv:2194,001,0.642991
Privacy_Rights_Cleaned.aws.csv:2194,000,0.287037
Privacy_Rights_Cleaned.aws.csv:2194,003,0.069972
Privacy_Rights_Cleaned.aws.csv:2229,002,1.0
Privacy_Rights_Cleaned.aws.csv:2264,000,1.0
Privacy_Rights_Cleaned.aws.csv:2299,000,1.0
Privacy_Rights_Cleaned.aws.csv:2334,000,0.68216
Privacy_Rights_Cleaned.aws.csv:2334,001,0.266145
Privacy_Rights_Cleaned.aws.csv:2334,004,0.051695
Privacy_Rights_Cleaned.aws.csv:2369,001,1.0
Privacy_Rights_Cleaned.aws.csv:2404,000,1.0
Privacy_Rights_Cleaned.aws.csv:2439,000,1.0
Privacy_Rights_Cleaned.aws.csv:2474,000,1.0
Privacy_Rights_Cleaned.aws.csv:2509,001,1.0
Privacy_Rights_Cleaned.aws.csv:2544,000,0.477233
Privacy_Rights_Cleaned.aws.csv:2544,001,0.399577
Privacy_Rights_Cleaned.aws.csv:2544,003,0.12319
Privacy_Rights_Cleaned.aws.csv:2579,000,1.0
Privacy_Rights_Cleaned.aws.csv:2614,000,0.79651
Privacy_Rights_Cleaned.aws.csv:2614,001,0.20349
Privacy_Rights_Cleaned.aws.csv:2649,000,0.65103
Privacy_Rights_Cleaned.aws.csv:2649,001,0.224591
Privacy_Rights_Cleaned.aws.csv:2649,004,0.064293
Privacy_Rights_Cleaned.aws.csv:2649,003,0.060086
Privacy_Rights_Cleaned.aws.csv:2684,004,1.0
Privacy_Rights_Cleaned.aws.csv:2719,003,1.0
Privacy_Rights_Cleaned.aws.csv:2754,002,1.0
Privacy_Rights_Cleaned.aws.csv:2789,003,1.0
Privacy_Rights_Cleaned.aws.csv:2824,000,0.728696
Privacy_Rights_Cleaned.aws.csv:2824,002,0.182886
Privacy_Rights_Cleaned.aws.csv:2824,003,0.088418
Privacy_Rights_Cleaned.aws.csv:2859,001,1.0
Privacy_Rights_Cleaned.aws.csv:2894,001,1.0
Privacy_Rights_Cleaned.aws.csv:2929,001,0.598206
Privacy_Rights_Cleaned.aws.csv:2929,000,0.245892
Privacy_Rights_Cleaned.aws.csv:2929,004,0.155902
Privacy_Rights_Cleaned.aws.csv:2964,000,0.740451
Privacy_Rights_Cleaned.aws.csv:2964,001,0.211436
Privacy_Rights_Cleaned.aws.csv:2964,003,0.048113
Privacy_Rights_Cleaned.aws.csv:2999,004,1.0
Privacy_Rights_Cleaned.aws.csv:3034,000,0.590466
Privacy_Rights_Cleaned.aws.csv:3034,002,0.387666
Privacy_Rights_Cleaned.aws.csv:3034,003,0.021868
Privacy_Rights_Cleaned.aws.csv:3069,000,1.0
Privacy_Rights_Cleaned.aws.csv:3104,001,1.0
Privacy_Rights_Cleaned.aws.csv:3139,000,1.0
Privacy_Rights_Cleaned.aws.csv:3174,000,1.0
Privacy_Rights_Cleaned.aws.csv:3209,001,1.0
Privacy_Rights_Cleaned.aws.csv:3244,000,1.0
Privacy_Rights_Cleaned.aws.csv:3279,000,0.522726
Privacy_Rights_Cleaned.aws.csv:3279,001,0.477274
Privacy_Rights_Cleaned.aws.csv:3314,001,0.797848
Privacy_Rights_Cleaned.aws.csv:3314,000,0.202152
Privacy_Rights_Cleaned.aws.csv:3349,000,0.599784
Privacy_Rights_Cleaned.aws.csv:3349,001,0.16766
Privacy_Rights_Cleaned.aws.csv:3349,004,0.117658
Privacy_Rights_Cleaned.aws.csv:3349,003,0.114899
Privacy_Rights_Cleaned.aws.csv:3384,003,1.0
Privacy_Rights_Cleaned.aws.csv:3419,001,1.0
Privacy_Rights_Cleaned.aws.csv:3454,000,1.0
Privacy_Rights_Cleaned.aws.csv:3489,000,1.0
Privacy_Rights_Cleaned.aws.csv:3524,001,1.0
Privacy_Rights_Cleaned.aws.csv:3559,002,1.0
Privacy_Rights_Cleaned.aws.csv:3594,000,0.611417
Privacy_Rights_Cleaned.aws.csv:3594,001,0.388583
Privacy_Rights_Cleaned.aws.csv:3629,000,1.0
Privacy_Rights_Cleaned.aws.csv:3664,002,1.0
Privacy_Rights_Cleaned.aws.csv:3699,000,0.628389
Privacy_Rights_Cleaned.aws.csv:3699,001,0.227451
Privacy_Rights_Cleaned.aws.csv:3699,004,0.08629
Privacy_Rights_Cleaned.aws.csv:3699,003,0.05787
Privacy_Rights_Cleaned.aws.csv:3734,000,0.635784
Privacy_Rights_Cleaned.aws.csv:3734,001,0.152132
Privacy_Rights_Cleaned.aws.csv:3734,004,0.135023
Privacy_Rights_Cleaned.aws.csv:3734,003,0.077061
Privacy_Rights_Cleaned.aws.csv:3769,000,0.709586
Privacy_Rights_Cleaned.aws.csv:3769,001,0.20643
Privacy_Rights_Cleaned.aws.csv:3769,003,0.083984
Privacy_Rights_Cleaned.aws.csv:3804,003,1.0
Privacy_Rights_Cleaned.aws.csv:3839,000,0.640193
Privacy_Rights_Cleaned.aws.csv:3839,001,0.227299
Privacy_Rights_Cleaned.aws.csv:3839,004,0.132508
Privacy_Rights_Cleaned.aws.csv:3874,002,1.0
Privacy_Rights_Cleaned.aws.csv:3909,000,1.0
Privacy_Rights_Cleaned.aws.csv:3944,000,1.0
Privacy_Rights_Cleaned.aws.csv:3979,000,1.0
Privacy_Rights_Cleaned.aws.csv:4014,001,1.0
Privacy_Rights_Cleaned.aws.csv:4049,002,1.0
Privacy_Rights_Cleaned.aws.csv:4084,000,1.0
Privacy_Rights_Cleaned.aws.csv:4107,004,1.0
Privacy_Rights_Cleaned.aws.csv:4142,000,1.0
Privacy_Rights_Cleaned.aws.csv:4177,000,1.0
Privacy_Rights_Cleaned.aws.csv:4212,000,1.0
Privacy_Rights_Cleaned.aws.csv:4247,003,1.0
Privacy_Rights_Cleaned.aws.csv:4282,000,0.827798
Privacy_Rights_Cleaned.aws.csv:4282,001,0.172202
Privacy_Rights_Cleaned.aws.csv:4317,000,1.0
Privacy_Rights_Cleaned.aws.csv:4352,000,0.653351
Privacy_Rights_Cleaned.aws.csv:4352,001,0.239424
Privacy_Rights_Cleaned.aws.csv:4352,004,0.074546
Privacy_Rights_Cleaned.aws.csv:4352,003,0.032679
Privacy_Rights_Cleaned.aws.csv:4387,000,0.776895
Privacy_Rights_Cleaned.aws.csv:4387,001,0.223105
Privacy_Rights_Cleaned.aws.csv:4422,003,1.0
Privacy_Rights_Cleaned.aws.csv:4457,000,1.0
Privacy_Rights_Cleaned.aws.csv:4492,000,1.0
Privacy_Rights_Cleaned.aws.csv:4527,000,0.480704
Privacy_Rights_Cleaned.aws.csv:4527,001,0.371574
Privacy_Rights_Cleaned.aws.csv:4527,004,0.07626
Privacy_Rights_Cleaned.aws.csv:4527,003,0.071461
Privacy_Rights_Cleaned.aws.csv:4562,002,0.659181
Privacy_Rights_Cleaned.aws.csv:4562,000,0.340819
Privacy_Rights_Cleaned.aws.csv:4597,000,0.506584
Privacy_Rights_Cleaned.aws.csv:4597,001,0.493416
Privacy_Rights_Cleaned.aws.csv:4632,000,0.551242
Privacy_Rights_Cleaned.aws.csv:4632,001,0.392611
Privacy_Rights_Cleaned.aws.csv:4632,003,0.056147
Privacy_Rights_Cleaned.aws.csv:4667,000,0.724856
Privacy_Rights_Cleaned.aws.csv:4667,001,0.275144
Privacy_Rights_Cleaned.aws.csv:4702,000,0.563209
Privacy_Rights_Cleaned.aws.csv:4702,001,0.356474
Privacy_Rights_Cleaned.aws.csv:4702,004,0.055866
Privacy_Rights_Cleaned.aws.csv:4702,003,0.024451
Privacy_Rights_Cleaned.aws.csv:4737,000,0.509526
Privacy_Rights_Cleaned.aws.csv:4737,001,0.490474
Privacy_Rights_Cleaned.aws.csv:4772,000,1.0
Privacy_Rights_Cleaned.aws.csv:4807,001,1.0
Privacy_Rights_Cleaned.aws.csv:4842,001,1.0
Privacy_Rights_Cleaned.aws.csv:4877,000,1.0
Privacy_Rights_Cleaned.aws.csv:4912,002,1.0
Privacy_Rights_Cleaned.aws.csv:4947,000,1.0
Privacy_Rights_Cleaned.aws.csv:4982,001,1.0
Privacy_Rights_Cleaned.aws.csv:5017,000,0.610408
Privacy_Rights_Cleaned.aws.csv:5017,001,0.266025
Privacy_Rights_Cleaned.aws.csv:5017,004,0.065427
Privacy_Rights_Cleaned.aws.csv:5017,003,0.05814
Privacy_Rights_Cleaned.aws.csv:5052,000,1.0
Privacy_Rights_Cleaned.aws.csv:5087,001,1.0
Privacy_Rights_Cleaned.aws.csv:5122,001,1.0
Privacy_Rights_Cleaned.aws.csv:5157,001,0.678353
Privacy_Rights_Cleaned.aws.csv:5157,000,0.321647
Privacy_Rights_Cleaned.aws.csv:5192,000,1.0
Privacy_Rights_Cleaned.aws.csv:5227,001,0.603811
Privacy_Rights_Cleaned.aws.csv:5227,000,0.396189
Privacy_Rights_Cleaned.aws.csv:5262,001,1.0
Privacy_Rights_Cleaned.aws.csv:5297,000,1.0
Privacy_Rights_Cleaned.aws.csv:5332,000,1.0
Privacy_Rights_Cleaned.aws.csv:5367,004,1.0
Privacy_Rights_Cleaned.aws.csv:5402,000,0.497638
Privacy_Rights_Cleaned.aws.csv:5402,001,0.342596
Privacy_Rights_Cleaned.aws.csv:5402,004,0.115516
Privacy_Rights_Cleaned.aws.csv:5402,002,0.04425
Privacy_Rights_Cleaned.aws.csv:5437,002,0.561115
Privacy_Rights_Cleaned.aws.csv:5437,000,0.274692
Privacy_Rights_Cleaned.aws.csv:5437,001,0.164193
Privacy_Rights_Cleaned.aws.csv:5472,003,1.0
Privacy_Rights_Cleaned.aws.csv:5507,000,0.500501
Privacy_Rights_Cleaned.aws.csv:5507,001,0.344995
Privacy_Rights_Cleaned.aws.csv:5507,004,0.083743
Privacy_Rights_Cleaned.aws.csv:5507,003,0.044375
Privacy_Rights_Cleaned.aws.csv:5507,002,0.026386
Privacy_Rights_Cleaned.aws.csv:5542,001,1.0
Privacy_Rights_Cleaned.aws.csv:5577,004,1.0
Privacy_Rights_Cleaned.aws.csv:5612,001,1.0
Privacy_Rights_Cleaned.aws.csv:5647,000,0.673198
Privacy_Rights_Cleaned.aws.csv:5647,001,0.146499
Privacy_Rights_Cleaned.aws.csv:5647,004,0.116454
Privacy_Rights_Cleaned.aws.csv:5647,003,0.063849
Privacy_Rights_Cleaned.aws.csv:5682,000,0.829275
Privacy_Rights_Cleaned.aws.csv:5682,001,0.170724
Privacy_Rights_Cleaned.aws.csv:5717,000,1.0
Privacy_Rights_Cleaned.aws.csv:5752,000,1.0
Privacy_Rights_Cleaned.aws.csv:5787,000,1.0
Privacy_Rights_Cleaned.aws.csv:5822,000,0.667559
Privacy_Rights_Cleaned.aws.csv:5822,001,0.199343
Privacy_Rights_Cleaned.aws.csv:5822,003,0.083764
Privacy_Rights_Cleaned.aws.csv:5822,004,0.049334
Privacy_Rights_Cleaned.aws.csv:5857,000,1.0
Privacy_Rights_Cleaned.aws.csv:5892,001,0.634383
Privacy_Rights_Cleaned.aws.csv:5892,000,0.365617
Privacy_Rights_Cleaned.aws.csv:5927,002,1.0
Privacy_Rights_Cleaned.aws.csv:5962,000,0.603885
Privacy_Rights_Cleaned.aws.csv:5962,001,0.396115
Privacy_Rights_Cleaned.aws.csv:5997,001,1.0
Privacy_Rights_Cleaned.aws.csv:6032,003,1.0
Privacy_Rights_Cleaned.aws.csv:6067,000,0.604128
Privacy_Rights_Cleaned.aws.csv:6067,001,0.193421
Privacy_Rights_Cleaned.aws.csv:6067,004,0.142929
Privacy_Rights_Cleaned.aws.csv:6067,003,0.059521
Privacy_Rights_Cleaned.aws.csv:6102,001,0.830158
Privacy_Rights_Cleaned.aws.csv:6102,000,0.169842
Privacy_Rights_Cleaned.aws.csv:6137,000,0.529754
Privacy_Rights_Cleaned.aws.csv:6137,001,0.334161
Privacy_Rights_Cleaned.aws.csv:6137,004,0.136085
Privacy_Rights_Cleaned.aws.csv:6172,001,0.630451
Privacy_Rights_Cleaned.aws.csv:6172,000,0.33469
Privacy_Rights_Cleaned.aws.csv:6172,003,0.034859
Privacy_Rights_Cleaned.aws.csv:6207,004,1.0
Privacy_Rights_Cleaned.aws.csv:6242,000,0.665133
Privacy_Rights_Cleaned.aws.csv:6242,002,0.334867
Privacy_Rights_Cleaned.aws.csv:6277,000,1.0
Privacy_Rights_Cleaned.aws.csv:6312,001,1.0
Privacy_Rights_Cleaned.aws.csv:6347,004,1.0
Privacy_Rights_Cleaned.aws.csv:6382,000,1.0
Privacy_Rights_Cleaned.aws.csv:6417,000,1.0
Privacy_Rights_Cleaned.aws.csv:6452,000,1.0
Privacy_Rights_Cleaned.aws.csv:6487,002,0.774981
Privacy_Rights_Cleaned.aws.csv:6487,000,0.225019
Privacy_Rights_Cleaned.aws.csv:6522,000,1.0
Privacy_Rights_Cleaned.aws.csv:6557,003,1.0
Privacy_Rights_Cleaned.aws.csv:6592,001,0.485542
Privacy_Rights_Cleaned.aws.csv:6592,000,0.415554
Privacy_Rights_Cleaned.aws.csv:6592,003,0.058077
Privacy_Rights_Cleaned.aws.csv:6592,002,0.040826
Privacy_Rights_Cleaned.aws.csv:6627,000,1.0
Privacy_Rights_Cleaned.aws.csv:6662,000,0.581775
Privacy_Rights_Cleaned.aws.csv:6662,001,0.293496
Privacy_Rights_Cleaned.aws.csv:6662,004,0.124729
Privacy_Rights_Cleaned.aws.csv:6697,000,0.461406
Privacy_Rights_Cleaned.aws.csv:6697,002,0.442271
Privacy_Rights_Cleaned.aws.csv:6697,004,0.096323
Privacy_Rights_Cleaned.aws.csv:6732,000,1.0
Privacy_Rights_Cleaned.aws.csv:6767,002,1.0
Privacy_Rights_Cleaned.aws.csv:6802,001,1.0
Privacy_Rights_Cleaned.aws.csv:6837,000,0.703479
Privacy_Rights_Cleaned.aws.csv:6837,001,0.125093
Privacy_Rights_Cleaned.aws.csv:6837,004,0.096409
Privacy_Rights_Cleaned.aws.csv:6837,003,0.07502
Privacy_Rights_Cleaned.aws.csv:6872,000,0.640611
Privacy_Rights_Cleaned.aws.csv:6872,004,0.18759
Privacy_Rights_Cleaned.aws.csv:6872,001,0.171799
Privacy_Rights_Cleaned.aws.csv:6907,004,1.0
Privacy_Rights_Cleaned.aws.csv:6942,002,1.0
Privacy_Rights_Cleaned.aws.csv:6977,004,1.0
Privacy_Rights_Cleaned.aws.csv:7012,001,0.921297
Privacy_Rights_Cleaned.aws.csv:7012,000,0.078703
Privacy_Rights_Cleaned.aws.csv:7047,000,0.63745
Privacy_Rights_Cleaned.aws.csv:7047,003,0.181702
Privacy_Rights_Cleaned.aws.csv:7047,004,0.180848
Privacy_Rights_Cleaned.aws.csv:7082,000,0.732481
Privacy_Rights_Cleaned.aws.csv:7082,001,0.12588
Privacy_Rights_Cleaned.aws.csv:7082,004,0.087605
Privacy_Rights_Cleaned.aws.csv:7082,003,0.054033
